event_id,event_name,event_type,event_year,GEOID,claim_count,building_payments,contents_payments,icc_payments,total_claim_payments,average_payment_per_claim,population_2016,claims_per_1000_residents,claim_payments_per_capita
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22037951502,6,260897.55,26500.00,0.00,287397.55,47899.59,7171,0.836703,40.08
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22037951600,7,506111.51,184961.46,30000.00,721072.97,103010.42,4857,1.441219,148.46
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22039950100,1,32361.05,0.00,0.00,32361.05,32361.05,6868,0.145603,4.71
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22039950300,2,42087.38,6557.07,0.00,48644.45,24322.23,4857,0.411777,10.02
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22039950400,7,139567.41,19779.87,0.00,159347.28,22763.90,6031,1.160670,26.42
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22039950500,18,432021.41,29041.40,0.00,461062.81,25614.60,3580,5.027933,128.79
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22039950600,26,398092.14,105896.02,0.00,503988.16,19384.16,3335,7.796102,151.12
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22039950700,4,172833.17,29230.24,0.00,202063.41,50515.85,3233,1.237241,62.50
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22039950800,16,928077.50,208521.35,0.00,1136598.85,71037.43,4115,3.888214,276.21
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045030100,3,12229.38,0.00,0.00,12229.38,4076.46,6990,0.429185,1.75
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045030200,11,229711.42,47568.35,0.00,277279.77,25207.25,6913,1.591205,40.11
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045030301,35,2282811.88,737199.80,0.00,3020011.68,86286.05,4072,8.595285,741.65
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045030302,46,1464107.64,356515.34,0.00,1820622.98,39578.76,6351,7.242954,286.67
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045030400,53,1902986.66,528793.89,0.00,2431780.55,45882.65,7528,7.040383,323.03
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045030500,4,154786.11,18857.38,0.00,173643.49,43410.87,4463,0.896258,38.91
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045030600,10,320829.87,21779.85,0.00,342609.72,34260.97,6458,1.548467,53.05
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045030700,7,167066.36,19940.21,0.00,187006.57,26715.22,4047,1.729676,46.21
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045030800,3,39036.94,10585.98,0.00,49622.92,16540.97,2348,1.277683,21.13
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045030900,3,55694.60,7837.47,0.00,63532.07,21177.36,3032,0.989446,20.95
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045031000,10,373799.90,292216.03,0.00,666015.93,66601.59,3538,2.826456,188.25
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045031100,19,274789.37,148555.90,0.00,423345.27,22281.33,4877,3.895838,86.80
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045031200,9,193750.82,4333.33,0.00,198084.15,22009.35,2974,3.026227,66.61
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045031300,16,298131.47,62701.82,0.00,360833.29,22552.08,6510,2.457757,55.43
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22045031600,1,140818.34,0.00,0.00,140818.34,140818.34,3698,0.270416,38.08
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22047952700,1,0.00,0.00,0.00,0.00,0.00,6266,0.159591,0.00
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22047952900,5,104417.45,9500.00,0.00,113917.45,22783.49,6003,0.832917,18.98
louisiana_floods_2016,2016 Louisiana Floods,Flood,2016,22047953000,4,39558.39,0.00,0.00,39558.39,9889.60,2034,1.966568,19.45
